userId,avg_rating,rating_std,num_ratings,min_rating,max_rating,first_rating_time,last_rating_time,rating_range,rating_consistency,user_activity_days,ratings_per_day,avg_(no genres listed),avg_Action,avg_Adventure,avg_Animation,avg_Children,avg_Comedy,avg_Crime,avg_Documentary,avg_Drama,avg_Fantasy,avg_Film-Noir,avg_Horror,avg_IMAX,avg_Musical,avg_Mystery,avg_Romance,avg_Sci-Fi,avg_Thriller,avg_War,avg_Western,count_(no genres listed),count_Action,count_Adventure,count_Animation,count_Children,count_Comedy,count_Crime,count_Documentary,count_Drama,count_Fantasy,count_Film-Noir,count_Horror,count_IMAX,count_Musical,count_Mystery,count_Romance,count_Sci-Fi,count_Thriller,count_War,count_Western,num_tags,tag_diversity,high_ratings_ratio,low_ratings_ratio,extreme_ratings_ratio
475,4.409677419354839,0.4982794023421928,155,3.0,5.0,1498029334,1498031911,2.0,1.6714598498379165,0.02982638888888889,150.51080616339053,0.0,4.40625,4.450980392156863,4.145833333333333,4.25,4.333333333333333,4.291666666666667,0.0,4.571428571428571,4.618421052631579,0.0,4.5,4.305555555555555,4.666666666666667,4.875,4.45,4.379746835443038,4.3875,4.25,5.0,0.0,96.0,102.0,24.0,26.0,45.0,12.0,0.0,21.0,38.0,0.0,3.0,36.0,3.0,4.0,10.0,79.0,40.0,4.0,1.0,0.0,0.0,0.8838709677419355,0.0,0.27741935483870966
476,3.681159420289855,0.7374988259848763,69,2.0,5.0,835021272,835022523,3.0,1.194031524550529,0.014479166666666666,68.01519663209776,0.0,3.4285714285714284,3.7058823529411766,4.0,3.9473684210526314,3.3703703703703702,3.4285714285714284,0.0,3.727272727272727,4.125,0.0,0.0,4.333333333333333,4.5,3.6666666666666665,3.5652173913043477,4.0,3.526315789473684,4.333333333333333,4.0,0.0,14.0,17.0,11.0,19.0,27.0,7.0,0.0,33.0,8.0,0.0,0.0,3.0,6.0,3.0,23.0,4.0,19.0,3.0,2.0,0.0,0.0,0.5507246376811594,0.014492753623188406,0.14492753623188406
477,3.736666666666667,0.9280396821481419,600,0.5,5.0,1200939162,1300568809,4.5,0.9727250974499821,1153.1209143518518,0.519876204077765,0.0,3.7094972067039107,3.7303030303030305,3.9125,3.3176470588235296,3.595330739299611,3.983050847457627,4.25,3.9513274336283186,3.605769230769231,4.25,3.5434782608695654,4.02,3.35,3.9903846153846154,3.711267605633803,3.842541436464088,3.7265625,4.421052631578948,3.5625,0.0,179.0,165.0,80.0,85.0,257.0,59.0,8.0,226.0,104.0,6.0,46.0,25.0,20.0,52.0,71.0,181.0,128.0,19.0,8.0,280.0,215.0,0.635,0.058333333333333334,0.07333333333333333
478,2.8181818181818183,1.0751019281185181,22,0.5,4.5,1121467274,1121467563,4.0,0.8509900086719475,0.0033449074074074076,21.92665736137226,0.0,3.125,3.0,3.0,3.25,2.8125,3.5,0.0,2.6875,3.25,0.0,0.5,4.5,3.75,3.5,2.5,2.8,2.2,1.5,2.5,0.0,8.0,8.0,3.0,4.0,8.0,2.0,0.0,8.0,4.0,0.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,0.22727272727272727,0.36363636363636365,0.0
479,3.320441988950276,1.191204723147686,181,1.0,5.0,1039360590,1039392595,4.0,0.7744705251404361,0.37042824074074077,132.0755035682615,0.0,2.56,3.0,3.3333333333333335,3.0416666666666665,3.42,3.2666666666666666,3.0,3.7464788732394365,3.1666666666666665,0.0,2.7142857142857144,1.0,3.923076923076923,2.75,3.4680851063829787,2.56,3.0,3.2,3.0,0.0,25.0,30.0,15.0,24.0,100.0,15.0,1.0,71.0,18.0,0.0,7.0,1.0,13.0,8.0,47.0,25.0,24.0,5.0,5.0,0.0,0.0,0.4696132596685083,0.24861878453038674,0.26519337016574585
480,3.27511961722488,1.049791817421951,836,0.5,5.0,1179159558,1182448353,4.5,0.8697226618312415,38.06475694444445,21.400363534551335,0.0,3.042372881355932,3.2283236994219653,3.1538461538461537,3.330188679245283,3.0803814713896456,3.397810218978102,3.3214285714285716,3.595108695652174,3.3469387755102042,3.7,2.6857142857142855,3.53125,3.4444444444444446,3.4836065573770494,3.2842465753424657,3.0575221238938055,3.126237623762376,3.75,2.9375,0.0,236.0,173.0,39.0,53.0,367.0,137.0,14.0,368.0,98.0,5.0,70.0,16.0,27.0,61.0,146.0,113.0,202.0,42.0,16.0,0.0,0.0,0.3696172248803828,0.15311004784688995,0.09688995215311005
481,2.806451612903226,1.0138821377494092,31,1.0,5.0,884773369,895844838,4.0,0.8977610521886029,128.14200231481482,0.24004583670950072,0.0,2.7777777777777777,2.6666666666666665,0.0,2.0,2.1666666666666665,3.1666666666666665,0.0,3.0,0.0,5.0,2.0,0.0,0.0,3.0,3.5,2.8,2.8333333333333335,4.0,0.0,0.0,9.0,3.0,0.0,2.0,6.0,6.0,0.0,15.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,5.0,12.0,1.0,0.0,0.0,0.0,0.22580645161290322,0.41935483870967744,0.12903225806451613
482,3.40625,1.1717642664217887,128,0.5,5.0,1105395950,1105397453,4.5,0.7863092448835511,0.017395833333333333,125.81140575406984,0.0,3.807017543859649,3.9342105263157894,2.9,3.7777777777777777,3.1636363636363636,3.576923076923077,0.0,3.0306122448979593,3.411764705882353,0.0,3.6666666666666665,4.3,4.0,3.0555555555555554,3.25,4.0,3.7837837837837838,1.8333333333333333,3.0,0.0,57.0,38.0,5.0,9.0,55.0,13.0,0.0,49.0,17.0,0.0,6.0,5.0,3.0,9.0,26.0,24.0,37.0,3.0,1.0,0.0,0.0,0.53125,0.1875,0.1796875
483,3.618818681318681,0.9599777794782899,728,0.5,5.0,1178209415,1416133267,4.5,0.9434160030148837,2753.7482870370372,0.2642709693026164,0.0,3.488986784140969,3.640096618357488,3.828125,3.5,3.61094674556213,3.8383838383838382,3.7,3.835249042145594,3.8152173913043477,4.333333333333333,2.8297872340425534,3.7738095238095237,3.4791666666666665,3.745614035087719,3.649390243902439,3.456953642384106,3.4766666666666666,3.75,3.75,0.0,227.0,207.0,96.0,89.0,338.0,99.0,5.0,261.0,138.0,3.0,47.0,42.0,48.0,57.0,164.0,151.0,150.0,28.0,10.0,0.0,0.0,0.5164835164835165,0.09752747252747253,0.11538461538461539
484,3.8145454545454545,0.8371872837715737,275,1.0,5.0,1342227680,1343273681,4.0,1.0670225869643106,12.106493055555555,20.981966635493965,0.0,3.697674418604651,3.806451612903226,4.642857142857143,4.3604651162790695,3.9050632911392404,3.967391304347826,4.5,3.7954545454545454,3.9696969696969697,3.25,2.8958333333333335,4.0,4.7,3.5,3.778688524590164,3.4318181818181817,3.2589285714285716,4.125,0.0,0.0,43.0,31.0,28.0,43.0,158.0,46.0,1.0,88.0,33.0,2.0,24.0,11.0,20.0,29.0,61.0,22.0,56.0,4.0,0.0,0.0,0.0,0.6690909090909091,0.06545454545454546,0.12
485,3.869565217391304,1.3586205512841112,23,1.0,5.0,837943215,837943384,4.0,0.6855792612545051,0.0019560185185185184,22.95509940047823,0.0,3.909090909090909,3.6,4.0,4.0,3.8,4.6,0.0,4.1,0.0,0.0,3.0,5.0,4.0,0.0,4.666666666666667,3.25,4.545454545454546,4.333333333333333,5.0,0.0,11.0,10.0,1.0,1.0,5.0,5.0,0.0,10.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,11.0,3.0,1.0,0.0,0.0,0.6956521739130435,0.13043478260869565,0.5652173913043478
486,4.017857142857143,0.9814844310083011,56,2.0,5.0,839536920,839537372,3.0,0.9246550124329291,0.005231481481481481,55.70856169115276,0.0,3.9473684210526314,4.0,3.0,3.0,3.6666666666666665,4.0,0.0,4.571428571428571,3.5,0.0,3.5,5.0,3.0,3.6,4.142857142857143,3.8461538461538463,4.1,5.0,4.5,0.0,38.0,25.0,1.0,2.0,12.0,17.0,0.0,14.0,6.0,0.0,2.0,1.0,1.0,5.0,7.0,13.0,30.0,4.0,2.0,0.0,0.0,0.6428571428571429,0.05357142857142857,0.42857142857142855
487,3.142857142857143,0.9663158043653398,56,0.5,5.0,1428574138,1429347656,4.5,0.9378084765377642,8.952754629629629,5.6265829997743975,0.0,3.28125,3.4705882352941178,3.4285714285714284,3.4166666666666665,2.760869565217391,3.0,0.0,3.4130434782608696,3.7222222222222223,0.0,3.375,3.25,0.0,3.0833333333333335,3.2,3.5,3.1666666666666665,4.333333333333333,0.0,0.0,16.0,17.0,7.0,6.0,23.0,8.0,0.0,23.0,9.0,0.0,4.0,2.0,0.0,6.0,15.0,11.0,15.0,3.0,0.0,3.0,3.0,0.3392857142857143,0.16071428571428573,0.05357142857142857
488,3.8828828828828827,1.0465418268037812,111,0.5,5.0,1112381806,1112382828,4.5,0.8721879800824219,0.011828703703703704,109.70236324952529,0.0,3.5,4.369565217391305,4.233333333333333,4.088235294117647,3.93859649122807,4.136363636363637,4.25,3.712962962962963,4.125,3.25,4.166666666666667,4.375,3.8333333333333335,3.5,3.890625,3.75,3.9285714285714284,4.1,4.0,0.0,10.0,23.0,15.0,17.0,57.0,11.0,2.0,54.0,20.0,2.0,3.0,4.0,9.0,6.0,32.0,2.0,7.0,5.0,1.0,0.0,0.0,0.6306306306306306,0.06306306306306306,0.24324324324324326
489,3.017746913580247,1.1986248628383533,648,0.5,5.0,1332704542,1385824168,4.5,0.7700453214905644,614.8104861111111,1.0522717859063557,0.0,2.7698412698412698,2.977124183006536,3.5,3.1020408163265305,2.8607142857142858,3.0517241379310347,4.0,3.2611940298507465,3.0572916666666665,3.1666666666666665,2.8771929824561404,3.1666666666666665,3.735294117647059,3.0306122448979593,3.073298429319372,2.888888888888889,2.8125,3.36,2.95,0.0,189.0,153.0,37.0,49.0,280.0,87.0,3.0,268.0,96.0,3.0,57.0,30.0,34.0,49.0,191.0,99.0,168.0,25.0,10.0,0.0,0.0,0.3055555555555556,0.23765432098765432,0.08024691358024691
490,3.15929203539823,0.8870735563136798,113,0.5,4.5,1324370305,1334940537,4.0,1.0130957248359436,122.34064814814815,0.9161618792879401,0.0,2.875,2.85,3.5,3.4,2.75,3.4375,0.0,3.587719298245614,2.8863636363636362,0.0,2.6666666666666665,3.1538461538461537,3.0,3.642857142857143,3.0,3.2142857142857144,3.38,3.6666666666666665,0.0,0.0,28.0,30.0,6.0,5.0,52.0,16.0,0.0,57.0,22.0,0.0,3.0,13.0,1.0,7.0,33.0,14.0,25.0,3.0,0.0,0.0,0.0,0.3008849557522124,0.1504424778761062,0.04424778761061947
491,4.15625,0.7175520555199829,64,2.0,5.0,1522605146,1531431599,3.0,1.2231637034585838,102.15802083333334,0.6204074049016628,0.0,4.25,4.416666666666667,3.7,4.214285714285714,4.019230769230769,4.25,0.0,4.153846153846154,4.3,0.0,0.0,5.0,0.0,5.0,4.130434782608695,4.25,5.0,4.5,0.0,0.0,6.0,12.0,5.0,7.0,52.0,6.0,0.0,26.0,15.0,0.0,0.0,5.0,0.0,2.0,23.0,2.0,1.0,1.0,0.0,0.0,0.0,0.859375,0.046875,0.203125
492,3.8677685950413223,0.8159059255446319,121,2.0,5.0,863975945,863977546,3.0,1.0918151876846551,0.01853009259259259,118.79865001534073,0.0,4.128205128205129,4.074074074074074,4.0,3.2857142857142856,3.8,3.857142857142857,0.0,3.774193548387097,3.7,0.0,4.25,0.0,3.25,3.6,3.5,4.133333333333334,4.023809523809524,5.0,0.0,0.0,39.0,27.0,5.0,14.0,55.0,14.0,0.0,31.0,10.0,0.0,8.0,0.0,4.0,5.0,14.0,15.0,42.0,1.0,0.0,0.0,0.0,0.6115702479338843,0.008264462809917356,0.2644628099173554
493,3.6885245901639343,1.0884389985442051,61,1.0,5.0,1001562338,1001562930,4.0,0.8414399066548336,0.006851851851851852,60.58488136840169,0.0,3.82,3.526315789473684,0.0,0.0,4.0,4.0625,0.0,3.6818181818181817,3.4,0.0,2.4285714285714284,0.0,0.0,0.0,4.2,3.533333333333333,3.6363636363636362,3.75,4.0,0.0,50.0,19.0,0.0,0.0,10.0,16.0,0.0,22.0,5.0,0.0,7.0,0.0,0.0,0.0,5.0,15.0,22.0,4.0,2.0,0.0,0.0,0.6557377049180327,0.14754098360655737,0.2786885245901639
494,4.2272727272727275,1.1925090867905042,22,1.0,5.0,1000384043,1001666641,4.0,0.7736889513737589,14.84488425925926,1.3884607574298866,0.0,4.352941176470588,4.2727272727272725,0.0,0.0,1.5,4.0,0.0,4.666666666666667,2.0,0.0,5.0,0.0,0.0,0.0,0.0,4.444444444444445,4.0,4.333333333333333,4.0,0.0,17.0,11.0,0.0,0.0,2.0,5.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,1.0,0.0,0.0,0.7272727272727273,0.09090909090909091,0.6818181818181818
495,4.009433962264151,1.146844179619465,265,0.5,5.0,1458634556,1458637139,4.5,0.8020248370611943,0.029895833333333333,257.3075756043289,0.0,3.86046511627907,3.6315789473684212,3.75,3.4285714285714284,3.9895833333333335,4.228070175438597,3.75,4.303030303030303,3.130434782608696,4.25,3.4583333333333335,3.933333333333333,4.2,4.475,4.176470588235294,3.8452380952380953,4.032467532467533,4.266666666666667,5.0,0.0,86.0,57.0,8.0,7.0,96.0,57.0,2.0,132.0,23.0,2.0,12.0,15.0,5.0,20.0,34.0,42.0,77.0,15.0,1.0,0.0,0.0,0.7245283018867924,0.09056603773584905,0.32452830188679244
496,3.413793103448276,1.0094992174096713,29,1.0,5.0,1415165412,1415521047,4.0,0.9013075307386721,4.116145833333333,5.6683294309274155,0.0,3.2777777777777777,2.9166666666666665,2.625,3.0,2.8333333333333335,4.5,0.0,3.6,3.8,0.0,2.5,3.8333333333333335,3.8333333333333335,5.0,3.3181818181818183,3.3,5.0,2.0,0.0,0.0,9.0,12.0,4.0,2.0,6.0,3.0,0.0,15.0,5.0,0.0,1.0,3.0,3.0,1.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,0.4482758620689655,0.10344827586206896,0.13793103448275862
497,3.5686274509803924,1.0955346085046207,51,2.0,5.0,1429127139,1432417926,3.0,0.8364458819396319,38.0878125,1.3047545190716416,0.0,2.8461538461538463,2.75,4.0,3.375,3.5,3.8636363636363638,0.0,3.9827586206896552,2.3333333333333335,0.0,4.333333333333333,3.6666666666666665,4.0,3.4285714285714284,3.7222222222222223,3.0555555555555554,3.3214285714285716,4.125,0.0,0.0,13.0,12.0,3.0,4.0,11.0,11.0,0.0,29.0,9.0,0.0,3.0,3.0,1.0,7.0,9.0,9.0,14.0,4.0,0.0,0.0,0.0,0.5294117647058824,0.19607843137254902,0.23529411764705882
498,4.057142857142857,1.027356892649263,35,2.0,5.0,839196963,839197444,3.0,0.8870305459791199,0.005567129629629629,34.80622921006895,0.0,3.4615384615384617,3.769230769230769,5.0,4.333333333333333,4.230769230769231,3.8333333333333335,0.0,4.428571428571429,0.0,0.0,0.0,5.0,5.0,4.0,4.25,3.0,3.857142857142857,5.0,3.0,0.0,13.0,13.0,2.0,3.0,13.0,6.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,14.0,3.0,1.0,0.0,0.0,0.6285714285714286,0.05714285714285714,0.4857142857142857
499,3.8333333333333335,1.1351041971825928,27,0.5,5.0,1289959850,1289960550,4.5,0.8096482890116549,0.008101851851851851,26.78300803673938,0.0,3.7857142857142856,3.7857142857142856,3.5,3.5,3.5714285714285716,3.5,4.5,4.1,3.6666666666666665,0.0,3.8,0.0,4.3,3.0,4.0,2.3333333333333335,4.0,0.0,4.357142857142857,0.0,7.0,7.0,1.0,2.0,7.0,1.0,1.0,10.0,3.0,0.0,5.0,0.0,5.0,1.0,1.0,3.0,6.0,0.0,7.0,0.0,0.0,0.6296296296296297,0.07407407407407407,0.2962962962962963
500,3.244186046511628,1.3366863903533808,86,1.0,5.0,1005527309,1005528355,4.0,0.6960461285876249,0.012106481481481482,84.97129657159847,0.0,3.75,3.611111111111111,3.5652173913043477,3.5789473684210527,3.211267605633803,3.2857142857142856,0.0,3.1481481481481484,3.7142857142857144,0.0,3.3333333333333335,3.5,3.4545454545454546,4.5,3.111111111111111,3.8333333333333335,3.25,4.0,0.0,0.0,8.0,18.0,23.0,19.0,71.0,7.0,0.0,27.0,14.0,0.0,3.0,2.0,11.0,2.0,27.0,6.0,8.0,1.0,0.0,0.0,0.0,0.5348837209302325,0.2441860465116279,0.3488372093023256
501,3.2,0.967658842962558,45,1.0,5.0,844973340,844974425,4.0,0.9366287804306317,0.01255787037037037,44.44190432645596,0.0,3.3076923076923075,3.2142857142857144,2.75,2.6666666666666665,3.3333333333333335,3.090909090909091,0.0,2.9375,2.0,0.0,3.5,0.0,2.0,3.0,3.25,3.6,3.3333333333333335,3.0,0.0,0.0,13.0,14.0,4.0,6.0,15.0,11.0,0.0,16.0,2.0,0.0,2.0,0.0,2.0,4.0,8.0,5.0,18.0,2.0,0.0,0.0,0.0,0.28888888888888886,0.13333333333333333,0.17777777777777778
502,3.4285714285714284,1.6853296812356273,35,0.5,5.0,1111757227,1111758076,4.5,0.5601206379473284,0.00982638888888889,34.659423030636454,0.0,2.5,3.75,4.0,3.375,3.2,4.416666666666667,0.0,3.2941176470588234,3.3333333333333335,0.0,3.5,0.0,4.0,2.0,1.9166666666666667,4.055555555555555,2.9444444444444446,5.0,5.0,0.0,5.0,6.0,3.0,4.0,15.0,6.0,0.0,17.0,3.0,0.0,5.0,0.0,4.0,2.0,6.0,9.0,9.0,1.0,1.0,0.0,0.0,0.5428571428571428,0.2571428571428571,0.37142857142857144
503,3.3421052631578947,1.0897568484766642,95,0.5,5.0,1335214342,1335232865,4.5,0.8405078745967091,0.21438657407407408,78.22879635542255,0.0,2.892857142857143,2.909090909090909,3.3,2.75,2.92,3.8,3.5,3.6048387096774195,2.75,0.0,3.0555555555555554,3.0,3.125,3.45,3.2142857142857144,3.3461538461538463,3.375,3.7,0.0,0.0,14.0,11.0,5.0,6.0,25.0,20.0,1.0,62.0,4.0,0.0,9.0,3.0,4.0,10.0,14.0,13.0,28.0,5.0,0.0,0.0,0.0,0.4421052631578947,0.14736842105263157,0.08421052631578947
504,3.82183908045977,0.5954137290048971,87,2.0,5.0,1063644399,1077909293,3.0,1.4379928929947225,165.10293981481482,0.523771584638988,0.0,3.4166666666666665,4.0625,4.166666666666667,3.7,3.7604166666666665,4.027777777777778,3.625,3.9245283018867925,3.75,0.0,3.5,4.0,4.0,4.0,3.736111111111111,3.75,3.875,4.25,4.0,0.0,6.0,8.0,3.0,5.0,48.0,18.0,4.0,53.0,10.0,0.0,1.0,1.0,2.0,5.0,36.0,2.0,16.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.022988505747126436,0.011494252873563218
505,4.17741935483871,0.9268979366393241,31,2.0,5.0,1298779438,1298780266,3.0,0.973806611465837,0.009583333333333333,30.705736690053655,0.0,4.2,4.0,4.375,4.5,3.772727272727273,4.333333333333333,0.0,4.0,4.5,0.0,4.4375,0.0,4.625,4.375,3.0,3.9285714285714284,4.590909090909091,0.0,0.0,0.0,10.0,2.0,4.0,5.0,11.0,3.0,0.0,10.0,6.0,0.0,16.0,0.0,4.0,4.0,2.0,7.0,11.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.03225806451612903,0.45161290322580644
506,3.261904761904762,1.1594684191898987,42,0.5,5.0,1424486885,1424487747,4.5,0.7939857679347044,0.009976851851851851,41.58511150328894,0.0,2.3333333333333335,2.3333333333333335,2.0,3.0,3.0277777777777777,3.5,3.5,3.326923076923077,2.5,0.0,4.5,5.0,3.0,2.0,3.375,4.166666666666667,3.1,3.0,4.0,0.0,3.0,3.0,1.0,1.0,18.0,6.0,1.0,26.0,5.0,0.0,2.0,1.0,1.0,3.0,20.0,3.0,5.0,1.0,1.0,3.0,3.0,0.35714285714285715,0.14285714285714285,0.19047619047619047
507,3.380952380952381,0.6690433824641326,21,3.0,5.0,838964549,838964765,2.0,1.3003167607994324,0.0025,20.947630922693268,0.0,3.375,3.2,3.0,4.0,3.5,3.0,0.0,3.3333333333333335,3.0,0.0,3.0,3.0,3.0,3.0,3.6666666666666665,3.3333333333333335,3.5,3.3333333333333335,3.0,0.0,8.0,5.0,1.0,2.0,4.0,4.0,0.0,9.0,1.0,0.0,2.0,2.0,1.0,1.0,6.0,3.0,8.0,3.0,2.0,0.0,0.0,0.2857142857142857,0.0,0.09523809523809523
508,2.1458333333333335,1.0578810513666361,24,1.0,4.5,1268297455,1268298460,3.5,0.8636465713120612,0.011631944444444445,23.724043246953837,0.0,1.75,2.7857142857142856,1.5,2.0,2.34375,0.0,0.0,1.9545454545454546,1.6666666666666667,0.0,1.75,0.0,1.8333333333333333,0.0,1.7,3.75,2.0,4.5,3.0,0.0,2.0,7.0,1.0,2.0,16.0,0.0,0.0,11.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,0.16666666666666666,0.75,0.16666666666666666
509,3.21627408993576,0.6779106960639856,467,1.0,5.0,1435992276,1444255616,4.0,1.2854946011923032,95.64050925925926,4.832342084903242,0.0,3.1693548387096775,3.258522727272727,3.3513513513513513,3.19140625,3.1425339366515836,3.230769230769231,4.0,3.31875,3.2716535433070866,3.5,2.7954545454545454,3.3541666666666665,3.2755102040816326,3.2916666666666665,3.2298387096774195,3.2294117647058824,3.093220338983051,3.2142857142857144,3.5,0.0,124.0,176.0,111.0,128.0,221.0,39.0,1.0,160.0,127.0,2.0,22.0,48.0,49.0,24.0,124.0,85.0,59.0,7.0,6.0,3.0,3.0,0.1841541755888651,0.08565310492505353,0.017130620985010708
510,2.9027777777777777,1.1670282038838806,108,0.5,4.5,1141158702,1141160613,4.0,0.7892484136774961,0.022118055555555554,105.66294119645345,0.0,2.5714285714285716,2.9411764705882355,3.5,3.1666666666666665,2.883720930232558,3.0416666666666665,4.0,2.951923076923077,2.7777777777777777,4.0,2.2,4.0,3.5,2.5416666666666665,2.9473684210526314,2.272727272727273,2.5,3.9,2.1666666666666665,0.0,28.0,17.0,1.0,3.0,43.0,24.0,1.0,52.0,9.0,2.0,10.0,1.0,1.0,12.0,19.0,11.0,25.0,5.0,3.0,0.0,0.0,0.23148148148148148,0.23148148148148148,0.09259259259259259
511,4.125,0.5847322162373837,52,3.0,5.0,1450093982,1522156052,2.0,1.4604249315082891,834.0517361111112,0.06227159079049077,0.0,4.068181818181818,4.166666666666667,4.5,3.8333333333333335,4.3125,4.8,0.0,4.216666666666667,4.0,0.0,3.375,4.416666666666667,3.5,4.125,4.3,3.9761904761904763,3.9375,4.666666666666667,4.0,0.0,22.0,18.0,1.0,3.0,8.0,5.0,0.0,30.0,6.0,0.0,4.0,6.0,1.0,4.0,5.0,21.0,16.0,3.0,1.0,0.0,0.0,0.75,0.0,0.21153846153846154
512,3.78,0.9100347604933134,50,2.0,5.0,841449201,841449636,3.0,0.9900649354994353,0.0050347222222222225,49.74952496113318,0.0,3.6315789473684212,3.3333333333333335,3.6666666666666665,3.4,3.4615384615384617,4.333333333333333,0.0,3.7916666666666665,3.4,0.0,5.0,4.0,3.6666666666666665,4.4,3.8,3.5,4.0476190476190474,4.8,3.0,0.0,19.0,12.0,3.0,5.0,13.0,9.0,0.0,24.0,5.0,0.0,2.0,3.0,3.0,5.0,10.0,8.0,21.0,5.0,2.0,0.0,0.0,0.54,0.04,0.28
513,3.890625,0.8398768630944005,32,2.0,5.0,1159980339,1159980754,3.0,1.0639691636919897,0.004803240740740741,31.84703104302252,0.0,3.85,3.8,4.0,4.0,3.8333333333333335,4.5,0.0,4.333333333333333,3.5,0.0,2.8333333333333335,4.5,4.0,4.0,3.6666666666666665,3.857142857142857,3.8333333333333335,4.375,3.6666666666666665,0.0,10.0,10.0,1.0,1.0,9.0,3.0,0.0,12.0,4.0,0.0,3.0,1.0,1.0,2.0,6.0,7.0,9.0,4.0,3.0,3.0,3.0,0.65625,0.03125,0.15625
514,3.3110831234256928,0.9499218923990044,397,0.5,5.0,1533871404,1537799250,4.5,0.9524518035480373,45.46118055555556,8.544767809446656,3.0,3.3469387755102042,3.4066666666666667,3.8333333333333335,3.638888888888889,3.3758620689655174,3.5851063829787235,3.6,3.647727272727273,3.2142857142857144,4.0,2.6988636363636362,3.7083333333333335,3.6,3.0689655172413794,3.478723404255319,3.26056338028169,3.318681318681319,3.55,3.9166666666666665,2.0,98.0,75.0,24.0,36.0,145.0,47.0,5.0,132.0,49.0,2.0,88.0,12.0,20.0,29.0,47.0,71.0,91.0,10.0,6.0,0.0,0.0,0.4760705289672544,0.19395465994962216,0.05289672544080604
515,4.846153846153846,0.3396831102433789,26,4.0,5.0,1513601957,1513678313,1.0,2.274365279681695,0.88375,13.80225613802256,0.0,4.785714285714286,4.857142857142857,5.0,5.0,5.0,4.85,0.0,4.923076923076923,4.0,0.0,4.5,5.0,0.0,4.625,5.0,4.9,4.6875,4.8,0.0,0.0,14.0,7.0,1.0,1.0,1.0,10.0,0.0,13.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,10.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,0.8076923076923077
516,3.6923076923076925,0.8375789285425352,26,2.0,5.0,994624770,994625299,3.0,1.0665768710848678,0.006122685185185185,25.84177892302914,0.0,4.0,4.0,5.0,5.0,3.5384615384615383,3.4,0.0,3.8,4.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,3.6666666666666665,3.25,3.0,0.0,5.0,9.0,1.0,1.0,13.0,5.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,4.0,1.0,0.0,0.0,0.5384615384615384,0.038461538461538464,0.19230769230769232
517,2.38625,1.3475814918560518,400,0.5,5.0,1487952883,1492339529,4.5,0.6908073953873406,50.77136574074074,7.726278692416756,1.75,1.8214285714285714,2.4110169491525424,2.611111111111111,2.7216981132075473,2.2443181818181817,2.022727272727273,1.75,2.4685714285714284,2.9166666666666665,1.25,1.3,2.6363636363636362,2.9537037037037037,2.1153846153846154,2.5,2.1944444444444446,1.8055555555555556,2.54,2.25,2.0,70.0,118.0,63.0,106.0,176.0,44.0,2.0,175.0,66.0,2.0,10.0,22.0,54.0,26.0,100.0,36.0,54.0,25.0,6.0,0.0,0.0,0.1975,0.4775,0.2025
518,3.5416666666666665,1.187952812218554,24,0.5,5.0,1056907448,1056907754,4.5,0.7764259610392534,0.0035416666666666665,23.91529997924019,0.0,3.857142857142857,3.5714285714285716,4.0,4.0,3.9285714285714284,4.166666666666667,0.0,3.3636363636363638,4.0,0.0,4.333333333333333,4.0,3.1666666666666665,4.0,2.875,3.5,4.0,2.5,0.0,0.0,7.0,7.0,2.0,2.0,7.0,3.0,0.0,11.0,2.0,0.0,3.0,1.0,3.0,3.0,4.0,7.0,7.0,1.0,0.0,0.0,0.0,0.5833333333333334,0.125,0.125
519,4.326923076923077,0.6919871052600285,26,3.0,5.0,1518379626,1522552943,2.0,1.2626468200788141,48.30228009259259,0.527358977133927,0.0,4.285714285714286,3.75,0.0,0.0,4.142857142857143,4.590909090909091,0.0,4.666666666666667,0.0,0.0,0.0,4.0,0.0,5.0,4.111111111111111,4.0,4.75,5.0,0.0,0.0,7.0,2.0,0.0,0.0,14.0,11.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,0.8076923076923077,0.0,0.46153846153846156
